10780;1;( 4 ) Quitter la piste principale et prendre la sente à gauche qui monte dans l' [alpage] , balisée en Jaune .;alpage;0,351965543294245
4683;1;En effet , vous allez progresser sur près de 2km ( et c' est long ) sur une [crête] non balisée et sur laquelle la trace est parfois très difficile à identifier .;crête;0,325678791569441
999991;0;En Europe, le fontanier, parfois désigné par la population était chargé de l'entretien, des réparations ou de dégeler la [fontaine] en hiver.;fontaine;0,794879731534257
20503;1;( 6 ) Dans le village , passer le gîte d' étape-bistrot , tourner à gauche pour descendre vers le lavoir , passer le pont et piquer à gauche pour suivre la [rivière] ( gros chemin avec marquage GR + GTV ) vers le point de vue sur la Grande Cascade du Sapet ( assez décevante car inaccessible : terrain privé ) .;rivière;0,036609088571653
565078;0;au départ purement viticole , cette appellation avait acquis une valeur générique et en était venue à désigner indifféremment la cabane de pierre sèche ou la maisonnette des champs servant autrefois d' annexe à la [ferme] ou à la maison de ville .;ferme;0,309056647758742
575435;0;À ce titre , lorsque le bief d' un canal est établi sur des remblais et domine ainsi une [plaine] ou une vallée , il entre dans la définition des barrages : la hauteur est celle du remblai par rapport au sol naturel , le volume d' eau est celui présent dans le bief , c'est-à-dire entre les deux écluses qui le déterminent .;plaine;0,379247983690686
590927;0;Le défi est d'autant plus grand qu' en mer du Nord le climat est rude pendant six mois de l' année : lors des tempêtes , la hauteur des vagues , de leur [crête] à leur creux , peut atteindre plus de trente mètres ( soit l' équivalent d' un immeuble de dix étages ) .;crête;0,122325590791757
591420;0;Malgré l' érosion , la [falaise] garde le même profil .;falaise;0,757295010936819
14021;1;Le retrouver ( 5 ) ( 6 ) Peu avant la plaine de Darbonouse à hauteur de la [bergerie] , tourner à droite ( panneau ) et par une courte montée rejoindre la forêt .;bergerie;0,447073459236345
580761;0;Venant remplacer l' ancienne [chapelle] devenue trop petite pour accueillir les fidèles , le temple fut construit entre 1864 et 1869 sur les plans de l' architecte Henri Révoil .;chapelle;0,213817013897247
539367;0;Mais le pays est surtout une terre de [refuge] et de migration qui reçoit , en provenance de la zone du Sahel , entre le XIe siècle et le XVIe siècle , les Mandé forestiers ( Dan , Gban et Kwéni ) mais également aux XIVe siècle et XVe siècle , d’autres groupes venus du nord ( Ligbi , Numu et quelques clans Malinké ) , ce qui provoque quelques déplacements limités de populations plus anciennement établies ( Krou sur la côte avant le XVe siècle et Sénoufo ) .;refuge;0,133597136160632
8557;1;Suivre ensuite le sangle plein Sud au pied de la [falaise] , sans emprunter les nombreuses sentes en contrebas ( marques Jaunes , peu nombreuses ) .;falaise;0,026678856689347
999993;0;La [bergerie] est le bâtiment, ou éventuellement l'enclos réservé à l'élevage des ovins;bergerie;0,794772607322781
521402;0;En France , dans certaines régions , la Bretagne par exemple , ou encore l' Auvergne ou le Limousin , le terme « village » désigne un [hameau] , dont le nombre d’habitations peut être inférieur à cinq maisons .;hameau;0,472835695543204
20246;1;Contourner cette noyeraie par la gauche ( pas de sentier marqué ) , la longer , et arriver juste au-dessus de la [ferme] abandonnée .;ferme;0,723959343803157
577924;0;La station , auparavant [alpage] , s' est développée grâce au tourisme dès le XIXe siècle .;alpage;0,343106630279832
999990;0;Le mot [fontaine] est aussi utilisé pour désigner un système de distribution, comme une fontaine à chocolat lors de certaines réceptions ou également une fontaine à oxygène pour désigner une forme de bar à oxygène le plus souvent en libre-service.;fontaine;0,9212262178771
5473;1;( 4 ) Longer la [ferme] pour rejoindre un pré offrant une belle vue sur Grenoble .;ferme;0,209405787561368
999994;0;Autrefois, une [bergerie] n'était parfois qu’un simple enclo, ou un solide bâtiment de pierre.;bergerie;0,134740974907104
4566;1;( 4 ) Franchir le torrent sur une passerelle métallique située légèrement en aval du [refuge] .;refuge;0,435193116227688
24342;1;À partir du gué , continuer sur la route de terre quelques dizaines de mètres et prendre le chemin qui traverse le [pré] à droite pour longer les cascades .;pré;0,285966427487248
516210;0;Ces appareils dotés d' un objectif avec un [champ] optique de 124 degrés fournissent des images en noir et blanc permettant de reconstituer une image tridimensionnelle de ce qui se situe devant et derrière le rover jusqu' à 3 mètres de distance et sur une largeur de 4 mètres .;champ;0,16195710708815
14964;1;A l' entrée du hameau , prendre à droite et traverser le [hameau] .;hameau;0,321036754758322
501076;0;Un [tunnel] vitré nommé le Tube a été envisagé puis a été construit en 2015.;tunnel;0,140278515891644
24501;1;On retrouve assez facilement une jolie sente qui rejoint une nouvelle [clairière] ( 1394m ) avec une ruine .;clairière;0,666950710097363
535727;0;Lorsque l' ensoleillement est plus important , la chaume s' enrichit de graminées qui deviennent plus nombreuses et la pelouse devient une [prairie] appelée calamagrostidaie du nom de la graminée éponyme le Calamagrostis faux-roseau ( Calamagrostis arundinacea ) aux reflets roses et violets qui domine cette association végétale .;prairie;0,420212730212513
24099;1;Partir par le sentier à droite de l' auberge , il va rapidement rentrer dans la forêt , puis traverser une grande [clairière] et rentrer à nouveau dans la forêt .;clairière;0,287510333098316
505128;0;Il est habituellement chanté durant la montée des troupeaux à l' [alpage] et le retour dans les étables à la fin de l' été .;alpage;0,754274920376981
21129;1;( 11 ) Après la maison , traverser la [prairie] sur la gauche pour aller voir du bord des falaises le Val Sainte-Marie et le village de Bouvante-le-Bas en contrebas .;prairie;0,129130398818151
13447;1;Contourner la [chapelle] par la gauche et prendre le chemin sur la droite .;chapelle;0,871942295969635
13293;1;( 7 ) Continuer tout droit ( Sud-Est ) sur le chemin tracé le long de la [falaise] pour rejoindre le But de l' Aiglette .;falaise;0,849905422960727
593325;0;Un petit pont ( Ynys-y-Gwaes ) s’est ainsi effondré dans la [rivière] le 4 décembre 1985 , à cause de la corrosion des câbles de précontrainte qui n’étaient pas protégés de façon satisfaisante .;rivière;0,710085396343967
585566;0;Au plus près de l' objet photographié le [champ] couvert est de 18 × 24 mm et la résolution maximale de 15 micromètres par pixel grâce à un capteur CCD de 1600x1200 pixels .;champ;0,582617460750058
4679;1;( 4 ) Après avoir profité de la vue à 360 ° au sommet de la Cime de la Jasse partez vers l' Est sur la [crête] qui vous mènera par la Dent du Pra puis le Col du Voutert au Pic de la Belle Étoile .;crête;0,365279874270354
4406;1;( 4 ) Dépasser une petite [chapelle] et traverser le hameau .;chapelle;0,501540945439967
999996;0;Lors des défrichements, l'homme crée une [clairière] de défrichement autour du lieu initial de son installation, laissant non défrichées les zones plus éloignées.;clairière;0,787536081314235
588987;0;À l' ouest du hameau , dans l' ancien petit bois des Onze-Arpents , a été reconstituée une [clairière] avec un parterre de verdure de forme triangulaire afin de rappeler l' existence en 1789 d' un petit ermitage de bois .;clairière;0,884317674814511
557652;0;Pour pouvoir franchir l' autoroute , les anciens glacis militaires et les installations ferroviaires , un [tunnel] long de 4 km a été construit à l' aide d' un tunnelier entre les stations Rotonde et Les Halles .;tunnel;0,295514636800581
324;1;( 7 ) Obliquer Sud-Est et descendre au mieux de larges pentes peu raides , qui conduisent à la [bergerie] puis à la bifurcation repérée à la montée .;bergerie;0,79911883628048
4605;1;En effet , la [crête] allant de la Cime de la Jasse au Pic de la Belle Etoile n' est absolument pas balisée , il s' agit donc de naviguer à vue dans les rochers pouvant être à pic et escarpés .;crête;0,065683754760441
527586;0;À la fin du XVIIe siècle , la propriété consistait « en un très beau parc depuis la route d' Orléans jusqu' à la Seigneurie » , en un château comprenant cuisine , salle à manger , fontaine , grande salle , [chapelle] , six chambres de maîtres .;chapelle;0,926252879155418
5474;1;( 4 ) Longer la ferme pour rejoindre un [pré] offrant une belle vue sur Grenoble .;pré;0,588142353448249
23268;1;( 1 ) Au [refuge] , prendre le large chemin montant , direction Ouest-Nord-Ouest vers le Pré Achard ( panneau ) .;refuge;0,634930432473202
17559;1;( 2 ) Passer sous le court [tunnel] avant de rejoindre un grand carrefour .;tunnel;0,512395414349379
530286;0;Le bassin versant est limité par une ligne de partage des eaux qui correspond souvent aux lignes de [crête] mais pas toujours .;crête;0,411747809578437
13302;1;Suivre tout droit le chemin à travers bois qui rejoint le bas de la [plaine] sous la bergerie .;plaine;0,232533749791394
6481;1;Le sentier part Est dans le [pré] , pour remonter le long de la lisière du bois jusqu' à trouver le GR9 ( 1 ) .;pré;0,646135631665816
999992;0;Le mot fontaine est aussi utilisé pour désigner un système de distribution, comme une [fontaine] à chocolat lors de certaines réceptions ou également une fontaine à oxygène pour désigner une forme de bar à oxygène le plus souvent en libre-service.;fontaine;0,84767111074657
555610;0;On trouve notamment ce genre d' installation en Suisse , pour relier les fermes d' [alpage] à la vallée .;alpage;0,800105965009175
8926;1;( 1 ) Continuer tout droit sur le chemin à travers [champ] jusqu' à rejoindre la D8 .;champ;0,388496238257971
2357;1;( 7 ) Retrouver la large piste qui dessert cette [bergerie] , poursuivre jusqu' aux Mias puis retrouver la piste de départ au niveau de la carrière .;bergerie;0,070973010443858
526487;0;Lorsqu' une [falaise] n' est plus du tout en contact avec l' eau par des sédiments ou à la suite d' une baisse locale du niveau de la mer , on parle de falaise morte ou de falaise fossile .;falaise;0,678019320435512
12724;1;On arrive alors à un superbe point de vue sur le Cirque des Trois Fontaines où l' on peut faire un petit détour pour s' approcher de la [falaise] ( attention chemin étroit avec du vide de chaque côtés ) .;falaise;0,650836178522873
2600;1;( D / A ) Prendre Sud-Est en direction des Oddolayes et , à la hauteur d' une [fontaine] , bifurquer à gauche sur le chemin d' exploitation .;fontaine;0,330011018916959
20208;1;"( 2 ) Atteindre dans un virage à gauche , le panneau "" Earl des Actes "" , suivre alors le petit chemin qui part sur la droite ; 50m plus loin , laisser la [ferme] sur votre droite et poursuivre en face sur le chemin herbeux .";ferme;0,746187317362608
526226;0;Comme pour les tunnels de la porte des Lilas , la longueur du [tunnel] étant supérieure à 300 m , les travaux ont été réalisés selon les nouvelles normes de sécurité définies dans la circulaire interministérielle d’août 2000.;tunnel;0,330708965096513
592966;0;Cette [rivière] est alimentée par trois ruisseaux : le Cheneu en rive droite à Mourmelon-le-Grand , la Noblette près de Vadenay , et la Prosne en rive gauche à Muizon .;rivière;0,136639541233961
6493;1;Passer en bordure de la [clairière] pour aborder le sentier ( 3 ) qui descend longuement au Grand Carroz .;clairière;0,688463517959936
999997;0;L'ancienne acception du mot, jusqu'au xviiie siècle, était plus large : une [plaine] était tout espace plat, qu'il soit à basse altitude ou non;plaine;0,627588998061279
569227;0;Une nouvelle attraction à sensations dénommée « Le pas dans le vide » , cage transparente dans laquelle le visiteur rentre , située à 1 000 m au-dessus du sol , vertigineuse depuis le haut de la [falaise] , a été ouverte en décembre 2013 , mais face à l' affluence de son succès touristique , vient de nécessiter de nouveaux travaux de sécurité depuis septembre 2014 , doublant les ascenseurs d' accès au sommet , et a été rouverte au printemps 2015.;falaise;0,86757632319088
19038;1;Sortir de la forêt pour traverser une petite [prairie] dominée par un chalet , rentrer à nouveau dans la forêt pour déboucher ensuite dans un univers très minéral .;prairie;0,65431117057876
1922;1;( 2 ) Emprunter le [tunnel] ( lampe frontale ou de poche indispensable ) .;tunnel;0,645109611005261
24321;1;Arriver à un dégagement plus large , quitter la voie et descendre sur votre gauche pour passer par un petit [tunnel] , sous la voie , et ainsi rejoindre la route laissée auparavant .;tunnel;0,764765613734652
6484;1;Suivre le GR9 Nord Est dans la traversé d' un [pré] avec une grange , pour atteindre la lisière d' un bois .;pré;0,144101667611361
299;1;( 2 ) Obliquer à gauche avant la [bergerie] dans un chemin bien marqué .;bergerie;0,664813512337499
544505;0;Le général de Gaulle visite le chantier de l' échangeur de la [chapelle] le 14 mai 1966.;chapelle;0,398235343837764
506893;0;La Commission de toponymie du Québec écrit à son propos :  À cette époque , [prairie] constituait un terme très répandu dans les désignations de fiefs et de terres , connotant un aspect publicitaire , descriptif et même juridique .;prairie;0,318535123974936
506008;0;Cela est dû à l' exposition aux vents d' ouest dominants , le sommet et la [crête] s' étendant de 61 à 200 mètres plus haut que n' importe quel autre sommet dans l' État .;crête;0,903632626913903
1283;1;( D ) En quittant le [champ] , prendre à droite puis rester sur le sentier du bas à la fourche suivante ( toujours sur le GTV - GR93 ) .;champ;0,604649019271437
581224;0;Bernadette Soubirous a déclaré que la Dame lui aurait dit : « Venez boire à la [fontaine] et vous y laver » .;fontaine;0,172234911284625
527976;0;À l' image de sa  [ferme] modèle , si chère aux enfants , Osmoy se consacre à offrir une éducation  modèle  à ses pensionnaires .;ferme;0,842584433226705
999995;0;Une [clairière] est un lieu ouvert dans une zone boisée (forêt, bois) où la lumière du Soleil arrive jusqu'au sol.;clairière;0,943198158524283
529974;0;Son nom officiel est West Georgia Correctional Facility , qu' il est possible d' apercevoir sur l' un des bâtiments du complexe au début de la troisième saison : la prison devient le [refuge] du groupe de survivants de Rick , qui y pénètrent en la nettoyant petit à petit des rôdeurs qui l' occupent .;refuge;0,697394342835089
13831;1;Laisser les sentiers qui partent à droite vers le Lac Blanc ou vers le Col de la Mine de Fer et continuer tout droit ( 5 ) pendant 100 mètres jusqu' au [refuge] , gardé à la belle saison ( jusqu' au 15 septembre en général ) .;refuge;0,1980785436632
14134;1;Suivre le chemin qui passe aux abords du hameau de Forest des Estaris et prendre à gauche après la [fontaine] ( eau consommable ) .;fontaine;0,223375076296209
6500;1;Traverser un petit bois humide , puis retrouver l' [alpage] , passer derrière une grange isolée rentrer dans le bois et rejoindre le GRP ( 5 ) qui n' est plus maintenant sur la route .;alpage;0,659714650809153
24360;1;Longer le village , sur la gauche l' ancienne école puis le lavoir et la [chapelle] .;chapelle;0,052260875649916
14963;1;A l' entrée du [hameau] , prendre à droite et traverser le hameau .;hameau;0,731039431677973
22988;1;Peu après la sortie de la forêt , le sentier fait encore quelques lacets dans l' [alpage] puis se perd sur un replat au niveau d' une source ( 3 ) .;alpage;0,155205372490454
20244;1;Après avoir rencontré une zone avec des arbres cassés , une nouvelle fourche se présente , prendre à gauche et déboucher alors sur un [champ] de jeunes noyers .;champ;0,602946328918927
598194;0;La [ferme] est envahie à la fin de la deuxième saison , ce qui a pour conséquence la fuite du groupe .;ferme;0,701731679119367
21134;1;En longeant les bosquets entourant la [prairie] , retourner vers le chemin que l' on prend à gauche .;prairie;0,039485200690393
21035;1;Lorsque le sentier rejoint un chemin plus large , prendre à droite et passer entre une maison à main droite et une [fontaine] jusqu’à rejoindre le pont laissé à l’aller .;fontaine;0,82477733281723
8060;1;( 6 ) Vous la prenez vers la droite ( vous avez la [rivière] à main gauche ) .;rivière;0,302357267885716
546778;0;Son développement date de la fin des années 1990 sur un ancien [hameau] constitué de bergeries .;hameau;0,775197969730253
4393;1;( D / A ) Traverser la [rivière] et choisir la piste qui monte dans le prolongement du petit pont .;rivière;0,147350799807923
503405;0;Le 26 janvier 1065 , le seigneur du bourg , Gasbert , donne à l' abbaye de Saint-Benoît l' église de Châlette et ses dépendances : tout le bourg , huit arpents de [pré] , une pêcherie et trois moulins contigus à l' église .;pré;0,904083523547991
532273;0;Enfin le principe de détection de la variation de [champ] magnétique a une fiabilité limitée car il existe dans les parkings diverses sources de variations de champ magnétique qui créent des perturbations qui génèrent le plus souvent des erreurs de comptage .;champ;0,18511958233339
4700;1;Comme pour la traversée de la [crête] faites attention car vous êtes toujours dans les rochers et la pente est importante .;crête;0,710758826100487
521402;0;En France , dans certaines régions , la Bretagne par exemple , ou encore l' Auvergne ou le Limousin , le terme village désigne un [hameau] , dont le nombre d’habitations peut être inférieur à cinq maisons .;hameau;0,206239197993145
14014;1;( 1 ) Descendre en direction de la [plaine] pour rejoindre le GR en coupant un peu dans la forêt un peu clairsemée .;plaine;0,787065103034551
999998;0;Un [pré] est un terrain produisant de l'herbe qui sert à la nourriture du bétail.;pré;0,25600910451055
9251;1;( 2 ) S' engager alors à droite dans la piste en terre desservant ce [hameau] et suivre cette piste jusqu' au hameau du Villard .;hameau;0,190386126298781
547770;0;L' altitude de Thoiras n' est pas suffisante pour que les températures y soient vraiment inférieures à celles de la [plaine] et l' été , le climat est caractérisé par sa chaleur et sa sécheresse .;plaine;0,173153934953443
576106;0;Les différents bâtiments qui la composent sont construits de 1784 à 1789 , avec de nombreuses modifications de projet au cours de l' édification : des étables , une [bergerie] , une porcherie , des clapiers et un poulailler .;bergerie;0,44591877505975
525431;0;En fait , la [rivière] en crue a creusé le sol de fondation d’une pile du pont .;rivière;0,877802399016741
576234;0;Le nom féminin chaume au sens de [prairie] d' altitude ne provient pas de la présence de ces tiges appelées « chaumes » ( au masculin ) mais provient du nom latin calmis désignant un lieu de pâturage .;prairie;0,778173778095443
24498;1;Trouver une sente qui part versant nord , à gauche , et la suivre jusqu' à une [clairière] qu' il faut traverser en restant bien sur la droite .;clairière;0,046708319908252
566803;0;De même , de nombreux petits parcs de quartier reçoivent de plus en plus une attention et une évaluation comme étant des actifs communautaires importants et des lieux de [refuge] dans les zones urbaines fortement peuplées .;refuge;0,621307188907808
